filename,angle
1317.jpg,98.02
1318.jpg,92.47
1319.jpg,87.13
1320.jpg,79.46
1321.jpg,72.91
1322.jpg,65.95
1323.jpg,57.78
1324.jpg,53.75
1325.jpg,50.42
1326.jpg,47.29
1327.jpg,44.27
1328.jpg,42.35
1329.jpg,39.63
1330.jpg,36.91
1331.jpg,33.98
1332.jpg,31.07
1333.jpg,29.75
1334.jpg,28.74
1335.jpg,28.13
1336.jpg,27.63
1337.jpg,26.62
1338.jpg,25.61
1339.jpg,24.1
1340.jpg,22.49
1341.jpg,21.98
1342.jpg,21.88
1343.jpg,21.88
1344.jpg,21.68
1345.jpg,21.28
1346.jpg,20.77
1347.jpg,19.76
1348.jpg,18.35
1349.jpg,17.24
1350.jpg,16.64
1351.jpg,16.44
1352.jpg,15.83
1353.jpg,14.72
1354.jpg,14.32
1355.jpg,0.0
1356.jpg,12.61
1357.jpg,11.9
1358.jpg,10.99
1359.jpg,10.18
1360.jpg,9.18
1361.jpg,8.37
1362.jpg,6.45
1363.jpg,5.04
1364.jpg,3.43
1365.jpg,2.42
1366.jpg,1.02
1367.jpg,1.51
1368.jpg,1.11
1369.jpg,0.5
1370.jpg,0.2
1371.jpg,0.0
1372.jpg,0.0
1373.jpg,-0.3
1374.jpg,-0.61
1375.jpg,-0.91
1376.jpg,-0.91
1377.jpg,-0.91
1378.jpg,-0.91
1379.jpg,-1.01
1380.jpg,-1.21
1381.jpg,-1.31
1382.jpg,-1.41
1383.jpg,-1.41
1384.jpg,-1.41
1385.jpg,-1.41
1386.jpg,-1.41
1387.jpg,-1.41
1388.jpg,-1.41
1389.jpg,-1.41
1390.jpg,-1.41
1391.jpg,-1.31
1392.jpg,-1.11
1393.jpg,-0.71
1394.jpg,-0.3
1395.jpg,-0.1
1396.jpg,0.1
1397.jpg,0.3
1398.jpg,0.3
1399.jpg,0.4
1400.jpg,0.4
1401.jpg,0.3
1402.jpg,0.4
1403.jpg,0.4
1404.jpg,0.3
1405.jpg,0.3
1406.jpg,-0.1
1407.jpg,-0.3
1408.jpg,-0.4
1409.jpg,-0.4
1410.jpg,-0.4
1411.jpg,-0.5
1412.jpg,-0.71
1413.jpg,-0.71
1414.jpg,-0.71
1415.jpg,-0.71
1416.jpg,-0.71
1417.jpg,-0.71
1418.jpg,-0.71
1419.jpg,-0.71
1420.jpg,-0.71
1421.jpg,-0.71
1422.jpg,-0.91
1423.jpg,-1.11
1424.jpg,-1.51
1425.jpg,-1.61
1426.jpg,-1.71
1427.jpg,-1.71
1428.jpg,-1.92
1429.jpg,-1.92
1430.jpg,-2.02
1431.jpg,-2.02
1432.jpg,-2.22
1433.jpg,-2.32
1434.jpg,-2.32
1435.jpg,-2.62
1436.jpg,-2.92
1437.jpg,-3.53
1438.jpg,-4.24
1439.jpg,-5.04
1440.jpg,-6.15
1441.jpg,-7.36
1442.jpg,-8.67
1443.jpg,-9.28
1444.jpg,-9.38
1445.jpg,-9.38
1446.jpg,-9.38
1447.jpg,-9.38
1448.jpg,-9.38
1449.jpg,-9.38
1450.jpg,-9.28
1451.jpg,-9.28
1452.jpg,-9.28
1453.jpg,-9.28
1454.jpg,-9.28
1455.jpg,-9.28
1456.jpg,-9.28
1457.jpg,-9.28
1458.jpg,-9.18
1459.jpg,-9.18
1460.jpg,-9.18
1461.jpg,-9.18
1462.jpg,-9.18
1463.jpg,-9.18
1464.jpg,-9.18
1465.jpg,-9.18
1466.jpg,-9.18
1467.jpg,-9.08
1468.jpg,-8.97
1469.jpg,-8.77
1470.jpg,-8.67
1471.jpg,-8.57
1472.jpg,-8.27
1473.jpg,-7.97
1474.jpg,-7.06
1475.jpg,-6.35
1476.jpg,-6.15
1477.jpg,-5.95
1478.jpg,-5.65
1479.jpg,-4.64
1480.jpg,-3.53
1481.jpg,-2.92
1482.jpg,-2.92
1483.jpg,-2.92
1484.jpg,-2.92
1485.jpg,-2.92
1486.jpg,-2.02
1487.jpg,-1.51
1488.jpg,-1.31
1489.jpg,-1.21
1490.jpg,-1.31
1491.jpg,-1.82
1492.jpg,-2.42
1493.jpg,-2.82
1494.jpg,-2.82
1495.jpg,-2.82
1496.jpg,-2.72
1497.jpg,-2.72
1498.jpg,-2.82
1499.jpg,-2.82
1500.jpg,-2.82
1501.jpg,-2.82
1502.jpg,-2.82
1503.jpg,-2.82
1504.jpg,-2.72
1505.jpg,-2.82
1506.jpg,-2.82
1507.jpg,-2.82
1508.jpg,-2.82
1509.jpg,-2.82
1510.jpg,-2.82
1511.jpg,-2.82
1512.jpg,-2.82
1513.jpg,-2.92
1514.jpg,-2.92
1515.jpg,-3.13
1516.jpg,-3.53
1517.jpg,-3.83
1518.jpg,-4.03
1519.jpg,0.0
1520.jpg,-4.13
1521.jpg,-4.03
1522.jpg,-4.03
1523.jpg,-4.13
1524.jpg,-4.03
1525.jpg,-4.13
1526.jpg,-4.13
1527.jpg,-4.13
1528.jpg,-4.13
1529.jpg,-4.13
1530.jpg,-4.13
1531.jpg,-4.13
1532.jpg,-4.13
1533.jpg,-4.13
1534.jpg,-4.13
1535.jpg,-4.13
1536.jpg,-4.03
1537.jpg,-4.03
1538.jpg,-3.63
1539.jpg,-3.13
1540.jpg,-2.42
1541.jpg,-1.92
1542.jpg,-1.71
1543.jpg,-1.51
1544.jpg,-1.21
1545.jpg,-1.21
1546.jpg,-1.21
1547.jpg,-1.11
1548.jpg,-0.71
1549.jpg,0.4
1550.jpg,1.21
1551.jpg,1.51
1552.jpg,1.61
1553.jpg,1.61
1554.jpg,2.02
1555.jpg,2.12
1556.jpg,2.12
1557.jpg,2.12
1558.jpg,2.22
1559.jpg,2.42
1560.jpg,2.52
1561.jpg,2.52
1562.jpg,2.52
1563.jpg,2.42
1564.jpg,2.42
1565.jpg,2.22
1566.jpg,2.12
1567.jpg,1.92
1568.jpg,1.82
1569.jpg,1.82
1570.jpg,0.0
1571.jpg,1.61
1572.jpg,1.21
1573.jpg,0.71
1574.jpg,0.1
1575.jpg,-0.61
1576.jpg,-1.11
1577.jpg,-1.21
1578.jpg,-1.21
1579.jpg,-1.21
1580.jpg,-1.21
1581.jpg,-1.21
1582.jpg,-1.21
1583.jpg,-1.21
1584.jpg,-1.21
1585.jpg,-1.21
1586.jpg,-1.21
1587.jpg,-1.21
1588.jpg,-1.21
1589.jpg,-1.11
1590.jpg,-1.01
1591.jpg,-1.01
1592.jpg,-0.91
1593.jpg,-0.5
1594.jpg,0.1
1595.jpg,0.4
1596.jpg,0.5
1597.jpg,0.5
1598.jpg,0.5
1599.jpg,0.4
1600.jpg,0.4
1601.jpg,0.4
1602.jpg,0.4
1603.jpg,0.2
1604.jpg,0.1
1605.jpg,-0.1
1606.jpg,-0.1
1607.jpg,0.0
1608.jpg,0.1
1609.jpg,0.1
1610.jpg,0.1
1611.jpg,0.1
1612.jpg,0.1
1613.jpg,0.1
1614.jpg,0.1
1615.jpg,0.1
1616.jpg,0.1
1617.jpg,0.1
1618.jpg,0.1
1619.jpg,0.1
1620.jpg,0.1
1621.jpg,0.1
1622.jpg,0.1
1623.jpg,0.1
1624.jpg,0.0
1625.jpg,-0.1
1626.jpg,-0.1
1627.jpg,-0.1
1628.jpg,-0.1
1629.jpg,-0.1
1630.jpg,-0.1
1631.jpg,-0.2
1632.jpg,-0.2
1633.jpg,-0.2
1634.jpg,-0.2
1635.jpg,-0.2
1636.jpg,-0.4
1637.jpg,-0.5
1638.jpg,-0.61
1639.jpg,-0.61
1640.jpg,-0.61
1641.jpg,-0.61
1642.jpg,-0.61
1643.jpg,-0.4
1644.jpg,-0.2
1645.jpg,-0.2
1646.jpg,-0.3
1647.jpg,-0.91
1648.jpg,-0.91
1649.jpg,-0.91
1650.jpg,-0.91
1651.jpg,-0.91
1652.jpg,-0.91
1653.jpg,-0.91
1654.jpg,-0.91
1655.jpg,-0.91
1656.jpg,-0.91
1657.jpg,-0.91
1658.jpg,-0.91
1659.jpg,-0.91
1660.jpg,0.0
1661.jpg,-0.5
1662.jpg,-0.5
1663.jpg,-0.5
1664.jpg,-0.5
1665.jpg,0.0
1666.jpg,0.71
1667.jpg,1.01
1668.jpg,1.01
1669.jpg,0.61
1670.jpg,0.61
1671.jpg,0.71
1672.jpg,0.81
1673.jpg,0.81
1674.jpg,0.81
1675.jpg,0.81
1676.jpg,1.01
1677.jpg,1.71
1678.jpg,2.22
1679.jpg,2.32
1680.jpg,2.32
1681.jpg,2.32
1682.jpg,2.32
1683.jpg,2.32
1684.jpg,2.32
1685.jpg,2.32
1686.jpg,2.32
1687.jpg,2.32
1688.jpg,2.32
1689.jpg,2.22
1690.jpg,2.22
1691.jpg,2.22
1692.jpg,2.22
1693.jpg,2.22
1694.jpg,0.0
1695.jpg,2.22
1696.jpg,2.22
1697.jpg,2.22
1698.jpg,2.22
1699.jpg,2.22
1700.jpg,2.22
1701.jpg,2.22
1702.jpg,2.22
1703.jpg,0.0
1704.jpg,2.22
1705.jpg,2.22
1706.jpg,2.22
1707.jpg,2.22
1708.jpg,2.22
1709.jpg,2.22
1710.jpg,1.41
1711.jpg,0.4
1712.jpg,-0.3
1713.jpg,-0.61
1714.jpg,-0.71
1715.jpg,-0.71
1716.jpg,-0.81
1717.jpg,-0.81
1718.jpg,-0.81
1719.jpg,-0.81
1720.jpg,-0.81
1721.jpg,-0.81
1722.jpg,-0.81
1723.jpg,-0.81
1724.jpg,-0.61
1725.jpg,-0.5
1726.jpg,-0.3
1727.jpg,0.0
1728.jpg,0.2
1729.jpg,0.2
1730.jpg,0.2
1731.jpg,0.2
1732.jpg,0.4
1733.jpg,0.5
1734.jpg,0.5
1735.jpg,0.61
1736.jpg,0.61
1737.jpg,0.61
1738.jpg,0.61
1739.jpg,0.61
1740.jpg,0.81
1741.jpg,0.81
1742.jpg,0.81
1743.jpg,0.81
1744.jpg,0.81
1745.jpg,0.81
1746.jpg,0.81
1747.jpg,0.81
1748.jpg,0.81
1749.jpg,0.81
1750.jpg,0.81
1751.jpg,0.81
1752.jpg,0.71
1753.jpg,0.4
1754.jpg,0.2
1755.jpg,0.0
1756.jpg,-0.1
1757.jpg,-0.3
1758.jpg,-0.3
1759.jpg,-0.3
1760.jpg,-0.3
1761.jpg,-0.3
1762.jpg,-0.3
1763.jpg,-0.3
1764.jpg,-0.3
1765.jpg,0.0
1766.jpg,0.0
1767.jpg,0.0
1768.jpg,0.0
1769.jpg,0.0
1770.jpg,0.0
1771.jpg,0.0
1772.jpg,0.0
1773.jpg,0.0
1774.jpg,0.0
1775.jpg,0.0
1776.jpg,0.0
1777.jpg,0.0
1778.jpg,0.0
1779.jpg,0.0
1780.jpg,0.0
1781.jpg,0.0
1782.jpg,0.0
1783.jpg,0.0
1784.jpg,0.0
1785.jpg,0.0
1786.jpg,0.0
1787.jpg,0.0
1788.jpg,0.0
1789.jpg,0.0
1790.jpg,0.0
1791.jpg,0.0
1792.jpg,0.0
1793.jpg,0.0
1794.jpg,0.0
1795.jpg,0.0
1796.jpg,0.0
1797.jpg,0.0
1798.jpg,0.0
1799.jpg,0.0
1800.jpg,0.0
1801.jpg,0.0
1802.jpg,0.0
1803.jpg,0.0
1804.jpg,0.0
1805.jpg,0.0
1806.jpg,0.0
1807.jpg,0.0
1808.jpg,0.0
1809.jpg,0.0
1810.jpg,0.0
1811.jpg,0.0
1812.jpg,0.0
1813.jpg,0.0
1814.jpg,0.0
1815.jpg,0.0
1816.jpg,0.0
1817.jpg,0.0
1818.jpg,0.0
1819.jpg,0.0
1820.jpg,0.0
1821.jpg,0.0
1822.jpg,0.0
1823.jpg,0.0
1824.jpg,0.0
1825.jpg,0.0
1826.jpg,0.0
1827.jpg,0.0
1828.jpg,0.0
1829.jpg,0.0
1830.jpg,0.0
1831.jpg,0.1
1832.jpg,0.0
1833.jpg,0.0
1834.jpg,0.0
1835.jpg,0.1
1836.jpg,0.0
1837.jpg,0.0
1838.jpg,0.0
1839.jpg,0.0
1840.jpg,0.0
1841.jpg,0.0
1842.jpg,0.0
1843.jpg,0.0
1844.jpg,0.0
1845.jpg,0.0
1846.jpg,0.0
1847.jpg,0.0
1848.jpg,0.0
1849.jpg,0.0
1850.jpg,0.0
1851.jpg,0.0
1852.jpg,0.0
1853.jpg,0.0
1854.jpg,0.0
1855.jpg,0.0
1856.jpg,0.0
1857.jpg,0.0
1858.jpg,0.0
1859.jpg,0.0
1860.jpg,0.0
1861.jpg,0.0
1862.jpg,0.0
1863.jpg,0.0
1864.jpg,0.0
1865.jpg,0.0
1866.jpg,0.0
1867.jpg,0.0
1868.jpg,0.0
1869.jpg,0.0
1870.jpg,0.0
1871.jpg,0.0
1872.jpg,0.0
1873.jpg,0.0
1874.jpg,0.0
1875.jpg,0.0
1876.jpg,0.0
1877.jpg,0.0
1878.jpg,0.0
1879.jpg,0.0
1880.jpg,0.0
1881.jpg,0.0
1882.jpg,0.0
1883.jpg,0.0
1884.jpg,0.0
1885.jpg,0.0
1886.jpg,0.0
1887.jpg,0.0
1888.jpg,0.0
1889.jpg,0.0
1890.jpg,0.0
1891.jpg,0.0
1892.jpg,0.0
1893.jpg,0.0
1894.jpg,0.0
1895.jpg,0.0
1896.jpg,0.0
1897.jpg,0.0
1898.jpg,0.0
1899.jpg,0.1
1900.jpg,0.3
1901.jpg,0.81
1902.jpg,0.91
1903.jpg,1.21
1904.jpg,2.42
1905.jpg,3.23
1906.jpg,3.43
1907.jpg,3.23
1908.jpg,2.82
1909.jpg,2.62
1910.jpg,2.32
1911.jpg,1.82
1912.jpg,1.01
1913.jpg,0.4
1914.jpg,-0.2
1915.jpg,-0.3
1916.jpg,-0.3
1917.jpg,-0.3
1918.jpg,-0.3
1919.jpg,-0.3
1920.jpg,0.0
1921.jpg,0.0
1922.jpg,0.0
1923.jpg,0.0
1924.jpg,0.0
1925.jpg,0.1
1926.jpg,0.2
1927.jpg,0.2
1928.jpg,0.2
1929.jpg,0.2
1930.jpg,0.2
1931.jpg,0.2
1932.jpg,0.3
1933.jpg,0.3
1934.jpg,0.3
1935.jpg,0.3
1936.jpg,0.3
1937.jpg,0.3
1938.jpg,0.3
1939.jpg,0.3
1940.jpg,0.3
1941.jpg,0.3
1942.jpg,0.3
1943.jpg,0.3
1944.jpg,0.3
1945.jpg,0.3
1946.jpg,0.3
1947.jpg,0.3
1948.jpg,0.3
1949.jpg,0.3
1950.jpg,0.3
1951.jpg,0.3
1952.jpg,0.3
1953.jpg,0.3
1954.jpg,0.3
1955.jpg,0.3
1956.jpg,0.3
1957.jpg,0.3
1958.jpg,0.3
1959.jpg,0.3
1960.jpg,0.3
1961.jpg,0.3
1962.jpg,0.3
1963.jpg,0.3
1964.jpg,0.3
1965.jpg,0.3
1966.jpg,0.3
1967.jpg,0.3
1968.jpg,0.3
1969.jpg,0.3
1970.jpg,0.3
1971.jpg,0.3
1972.jpg,0.3
1973.jpg,0.3
1974.jpg,0.3
1975.jpg,0.3
1976.jpg,0.3
1977.jpg,0.3
1978.jpg,0.3
1979.jpg,0.3
1980.jpg,0.3
1981.jpg,0.3
1982.jpg,0.3
1983.jpg,0.3
1984.jpg,0.3
1985.jpg,0.3
1986.jpg,0.3
1987.jpg,0.0
1988.jpg,0.3
1989.jpg,0.3
1990.jpg,0.3
1991.jpg,0.3
1992.jpg,0.3
1993.jpg,0.3
1994.jpg,0.3
1995.jpg,0.3
1996.jpg,0.3
1997.jpg,0.0
1998.jpg,0.3
1999.jpg,0.3
2000.jpg,0.3
2001.jpg,0.3
2002.jpg,0.3
2003.jpg,0.3
2004.jpg,0.3
2005.jpg,0.3
2006.jpg,0.3
2007.jpg,0.3
2008.jpg,0.3
2009.jpg,0.3
2010.jpg,0.3
2011.jpg,0.3
2012.jpg,0.3
2013.jpg,0.3
2014.jpg,0.3
2015.jpg,0.3
2016.jpg,0.3
2017.jpg,0.3
2018.jpg,0.3
2019.jpg,0.3
2020.jpg,0.3
2021.jpg,0.3
2022.jpg,0.3
2023.jpg,0.3
2024.jpg,0.3
2025.jpg,0.3
2026.jpg,0.3
2027.jpg,0.3
2028.jpg,0.3
2029.jpg,0.3
2030.jpg,0.3
2031.jpg,0.3
2032.jpg,0.3
2033.jpg,0.3
2034.jpg,0.3
2035.jpg,0.3
2036.jpg,0.3
2037.jpg,0.3
2038.jpg,0.3
2039.jpg,0.3
2040.jpg,0.3
2041.jpg,0.3
2042.jpg,0.3
2043.jpg,0.3
2044.jpg,0.3
2045.jpg,0.3
2046.jpg,0.3
2047.jpg,0.3
2048.jpg,0.3
2049.jpg,0.3
2050.jpg,0.3
2051.jpg,0.3
2052.jpg,0.3
2053.jpg,0.3
2054.jpg,0.3
2055.jpg,0.3
2056.jpg,0.3
2057.jpg,0.3
2058.jpg,0.3
2059.jpg,0.2
2060.jpg,0.2
2061.jpg,0.1
2062.jpg,0.1
2063.jpg,0.0
2064.jpg,0.0
2065.jpg,0.0
2066.jpg,-0.1
2067.jpg,-0.2
2068.jpg,-0.2
2069.jpg,-0.2
2070.jpg,-0.3
2071.jpg,-0.3
2072.jpg,-0.3
2073.jpg,-0.3
2074.jpg,-0.3
2075.jpg,-0.3
2076.jpg,0.0
2077.jpg,0.0
2078.jpg,0.0
2079.jpg,0.0
2080.jpg,0.0
2081.jpg,0.0
2082.jpg,0.0
2083.jpg,0.0
2084.jpg,0.0
2085.jpg,0.0
2086.jpg,0.0
2087.jpg,0.0
2088.jpg,0.0
2089.jpg,0.0
2090.jpg,0.0
2091.jpg,0.0
2092.jpg,0.0
2093.jpg,0.0
2094.jpg,0.0
2095.jpg,0.0
2096.jpg,0.0
2097.jpg,0.0
2098.jpg,0.0
2099.jpg,0.0
2100.jpg,0.0
2101.jpg,0.0
2102.jpg,0.0
2103.jpg,0.0
2104.jpg,0.0
2105.jpg,0.0
2106.jpg,0.0
2107.jpg,0.0
2108.jpg,0.0
2109.jpg,0.0
2110.jpg,0.0
2111.jpg,0.0
2112.jpg,0.0
2113.jpg,0.0
2114.jpg,0.0
2115.jpg,0.0
2116.jpg,0.0
2117.jpg,0.0
2118.jpg,0.0
2119.jpg,0.1
2120.jpg,0.1
2121.jpg,0.1
2122.jpg,0.1
2123.jpg,0.1
2124.jpg,0.1
2125.jpg,0.1
2126.jpg,0.1
2127.jpg,0.1
2128.jpg,0.1
2129.jpg,0.1
2130.jpg,0.1
2131.jpg,0.1
2132.jpg,0.1
2133.jpg,0.1
2134.jpg,0.1
2135.jpg,0.1
2136.jpg,0.1
2137.jpg,0.1
2138.jpg,0.1
2139.jpg,0.1
2140.jpg,0.1
2141.jpg,0.1
2142.jpg,0.1
2143.jpg,0.1
2144.jpg,0.1
2145.jpg,0.0
2146.jpg,0.0
2147.jpg,0.0
2148.jpg,0.0
2149.jpg,0.0
2150.jpg,0.0
2151.jpg,0.0
2152.jpg,0.0
2153.jpg,0.0
2154.jpg,0.0
2155.jpg,0.0
2156.jpg,0.0
2157.jpg,0.0
2158.jpg,0.0
2159.jpg,0.0
2160.jpg,0.0
2161.jpg,0.0
2162.jpg,0.0
2163.jpg,0.0
2164.jpg,0.0
2165.jpg,0.0
2166.jpg,0.0
2167.jpg,0.0
2168.jpg,0.0
2169.jpg,0.0
2170.jpg,0.0
2171.jpg,0.0
2172.jpg,0.0
2173.jpg,0.0
2174.jpg,0.0
2175.jpg,0.0
2176.jpg,0.0
2177.jpg,0.0
2178.jpg,0.0
2179.jpg,0.0
2180.jpg,0.0
2181.jpg,0.0
2182.jpg,0.0
2183.jpg,0.0
2184.jpg,0.0
2185.jpg,0.0
2186.jpg,0.0
2187.jpg,0.0
2188.jpg,0.0
2189.jpg,0.0
2190.jpg,0.0
2191.jpg,0.0
2192.jpg,0.0
2193.jpg,0.0
2194.jpg,0.0
2195.jpg,0.0
2196.jpg,0.0
2197.jpg,0.0
2198.jpg,0.0
2199.jpg,0.0
2200.jpg,0.0
2201.jpg,0.0
2202.jpg,0.0
2203.jpg,0.0
2204.jpg,0.0
2205.jpg,0.0
2206.jpg,0.0
2207.jpg,0.0
2208.jpg,0.0
2209.jpg,0.0
2210.jpg,-0.1
2211.jpg,-0.2
2212.jpg,-0.2
2213.jpg,-0.3
2214.jpg,-0.4
2215.jpg,-0.5
2216.jpg,-0.61
2217.jpg,-0.61
2218.jpg,-0.61
2219.jpg,-0.61
2220.jpg,-0.61
2221.jpg,-0.61
2222.jpg,-0.61
2223.jpg,-0.61
2224.jpg,-0.61
2225.jpg,-0.61
2226.jpg,-0.61
2227.jpg,-0.61
2228.jpg,-0.61
2229.jpg,-0.61
2230.jpg,-0.61
2231.jpg,-0.61
2232.jpg,-0.61
2233.jpg,-0.61
2234.jpg,-0.61
2235.jpg,-0.61
2236.jpg,-0.61
2237.jpg,-0.61
2238.jpg,-0.5
2239.jpg,-0.5
2240.jpg,-0.5
2241.jpg,-0.5
2242.jpg,-0.61
2243.jpg,-0.5
2244.jpg,-0.61
2245.jpg,-0.61
2246.jpg,-0.61
2247.jpg,-0.61
2248.jpg,0.0
2249.jpg,-1.31
2250.jpg,-2.02
2251.jpg,-2.12
2252.jpg,-2.12
2253.jpg,-2.12
2254.jpg,-2.12
2255.jpg,-2.12
2256.jpg,-2.12
2257.jpg,-2.12
2258.jpg,-2.12
2259.jpg,-2.12
2260.jpg,-2.12
2261.jpg,-2.12
2262.jpg,-2.12
2263.jpg,-2.12
2264.jpg,-2.12
2265.jpg,-2.12
2266.jpg,-2.12
2267.jpg,-2.12
2268.jpg,-2.12
2269.jpg,-2.12
2270.jpg,-2.12
2271.jpg,-2.12
2272.jpg,-2.12
2273.jpg,-2.12
2274.jpg,-2.12
2275.jpg,-2.22
2276.jpg,-2.22
2277.jpg,-2.12
2278.jpg,-1.61
2279.jpg,-1.41
2280.jpg,-1.31
2281.jpg,-0.91
2282.jpg,-0.61
2283.jpg,-0.5
2284.jpg,-0.5
2285.jpg,-0.5
2286.jpg,-0.5
2287.jpg,-0.5
2288.jpg,-0.5
2289.jpg,-0.4
2290.jpg,-0.4
2291.jpg,-0.4
2292.jpg,-0.4
2293.jpg,-0.4
2294.jpg,-0.3
2295.jpg,-0.2
2296.jpg,-0.1
2297.jpg,-0.1
2298.jpg,0.0
2299.jpg,0.1
2300.jpg,0.81
2301.jpg,1.51
2302.jpg,1.71
2303.jpg,1.71
2304.jpg,1.71
2305.jpg,1.71
2306.jpg,1.82
2307.jpg,1.71
2308.jpg,1.71
2309.jpg,1.71
2310.jpg,1.71
2311.jpg,1.82
2312.jpg,0.0
2313.jpg,1.71
2314.jpg,1.71
2315.jpg,1.61
2316.jpg,1.61
2317.jpg,1.71
2318.jpg,1.61
2319.jpg,1.61
2320.jpg,1.61
2321.jpg,1.61
2322.jpg,1.61
2323.jpg,1.61
2324.jpg,1.71
2325.jpg,1.82
2326.jpg,1.92
2327.jpg,2.22
2328.jpg,3.03
2329.jpg,4.34
2330.jpg,5.65
2331.jpg,6.66
2332.jpg,7.66
2333.jpg,8.87
2334.jpg,9.98
2335.jpg,10.39
2336.jpg,10.39
2337.jpg,10.49
2338.jpg,10.49
2339.jpg,10.49
2340.jpg,10.49
2341.jpg,10.29
2342.jpg,9.98
2343.jpg,9.38
2344.jpg,9.28
2345.jpg,9.08
2346.jpg,8.67
2347.jpg,8.17
2348.jpg,7.46
2349.jpg,6.96
2350.jpg,6.55
2351.jpg,5.65
2352.jpg,4.64
2353.jpg,0.0
2354.jpg,2.12
2355.jpg,1.82
2356.jpg,1.71
2357.jpg,1.31
2358.jpg,0.71
2359.jpg,-0.1
2360.jpg,-1.11
2361.jpg,-1.31
2362.jpg,-1.31
2363.jpg,-1.31
2364.jpg,-1.31
2365.jpg,-1.31
2366.jpg,-1.31
2367.jpg,-1.31
2368.jpg,-1.31
2369.jpg,-1.31
2370.jpg,-1.31
2371.jpg,-1.21
2372.jpg,-1.11
2373.jpg,-0.91
2374.jpg,-0.71
2375.jpg,-0.71
2376.jpg,-0.71
2377.jpg,-0.71
2378.jpg,-0.61
2379.jpg,-0.4
2380.jpg,-0.3
2381.jpg,-0.3
2382.jpg,-0.3
2383.jpg,-0.3
2384.jpg,-0.3
2385.jpg,-0.3
2386.jpg,-0.3
2387.jpg,-0.3
2388.jpg,-0.3
2389.jpg,-0.3
2390.jpg,-0.3
2391.jpg,-0.3
2392.jpg,-0.3
2393.jpg,-0.1
2394.jpg,0.0
2395.jpg,0.0
2396.jpg,0.0
2397.jpg,0.0
2398.jpg,-0.1
2399.jpg,-0.2
2400.jpg,-0.2
2401.jpg,-0.3
2402.jpg,-0.3
2403.jpg,-0.3
2404.jpg,-0.3
2405.jpg,-0.3
2406.jpg,-0.3
2407.jpg,-0.4
2408.jpg,-0.4
2409.jpg,-0.4
2410.jpg,-0.5
2411.jpg,-0.5
2412.jpg,-0.61
2413.jpg,-0.61
2414.jpg,-0.61
2415.jpg,-0.61
2416.jpg,-0.61
2417.jpg,-0.61
2418.jpg,-0.61
2419.jpg,-0.61
2420.jpg,-0.61
2421.jpg,-0.61
2422.jpg,-0.61
2423.jpg,-0.61
2424.jpg,-0.61
2425.jpg,-0.61
2426.jpg,-0.61
2427.jpg,-0.61
2428.jpg,-0.61
2429.jpg,-0.61
2430.jpg,-0.61
2431.jpg,-0.61
2432.jpg,-0.61
2433.jpg,-0.61
2434.jpg,-0.61
2435.jpg,-0.61
2436.jpg,-0.3
2437.jpg,-0.2
2438.jpg,-0.1
2439.jpg,-0.1
2440.jpg,-0.1
2441.jpg,-0.1
2442.jpg,-0.1
2443.jpg,-0.1
2444.jpg,-0.1
2445.jpg,0.0
2446.jpg,0.0
2447.jpg,0.0
2448.jpg,0.0
2449.jpg,0.0
2450.jpg,0.0
2451.jpg,0.0
2452.jpg,0.0
2453.jpg,0.0
2454.jpg,0.0
2455.jpg,0.0
2456.jpg,0.0
2457.jpg,0.0
2458.jpg,0.0
2459.jpg,0.0
2460.jpg,0.0
2461.jpg,0.0
2462.jpg,0.0
2463.jpg,0.0
2464.jpg,0.0
2465.jpg,0.0
2466.jpg,0.0
2467.jpg,0.0
2468.jpg,0.0
2469.jpg,0.0
2470.jpg,0.2
2471.jpg,0.2
2472.jpg,0.2
2473.jpg,0.2
2474.jpg,0.3
2475.jpg,0.3
2476.jpg,0.3
2477.jpg,0.3
2478.jpg,0.3
2479.jpg,0.3
2480.jpg,0.3
2481.jpg,0.3
2482.jpg,0.3
2483.jpg,0.3
2484.jpg,0.2
2485.jpg,0.2
2486.jpg,0.2
2487.jpg,0.2
2488.jpg,0.2
2489.jpg,0.2
2490.jpg,0.2
2491.jpg,0.2
2492.jpg,0.2
2493.jpg,0.2
2494.jpg,0.2
2495.jpg,0.3
2496.jpg,0.4
2497.jpg,0.0
2498.jpg,0.4
2499.jpg,0.4
2500.jpg,0.4
2501.jpg,0.4
2502.jpg,0.4
2503.jpg,0.4
2504.jpg,0.4
2505.jpg,0.4
2506.jpg,0.4
2507.jpg,0.4
2508.jpg,0.4
2509.jpg,0.4
2510.jpg,0.4
2511.jpg,0.5
2512.jpg,0.5
2513.jpg,0.0
2514.jpg,0.5
2515.jpg,0.5
2516.jpg,0.5
2517.jpg,0.5
2518.jpg,0.5
2519.jpg,0.5
2520.jpg,0.5
2521.jpg,0.3
2522.jpg,0.2
2523.jpg,0.2
2524.jpg,0.2
2525.jpg,0.2
2526.jpg,0.2
2527.jpg,0.2
2528.jpg,0.2
2529.jpg,0.4
2530.jpg,0.61
2531.jpg,1.01
2532.jpg,1.31
2533.jpg,1.31
2534.jpg,1.31
2535.jpg,1.31
2536.jpg,1.31
2537.jpg,1.31
2538.jpg,1.31
2539.jpg,1.21
2540.jpg,1.21
2541.jpg,1.21
2542.jpg,1.21
2543.jpg,1.11
2544.jpg,1.11
2545.jpg,1.11
2546.jpg,0.91
2547.jpg,0.2
2548.jpg,-0.1
